2021-02-21 21:01:26,693 INFO  Logger.cs: 70 - 
2021-02-21 21:14:04,877 INFO  ExportHelperExtension.cs: 1136 - Found 42 in drone propaler-3
2021-02-21 21:14:04,877 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in drone propaler-3
2021-02-21 21:14:04,878 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from drone propaler-4
2021-02-21 21:14:04,878 INFO  ExportHelperExtension.cs: 1136 - Found 42 in drone propaler-4
2021-02-21 21:14:04,879 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in drone propaler-4
2021-02-21 21:14:04,880 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from drone camera-1
2021-02-21 21:14:04,880 INFO  ExportHelperExtension.cs: 1136 - Found 33 in drone camera-1
2021-02-21 21:14:04,881 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in drone camera-1
2021-02-21 21:14:04,881 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from drone gear holder-1
2021-02-21 21:14:04,882 INFO  ExportHelperExtension.cs: 1136 - Found 29 in drone gear holder-1
2021-02-21 21:14:04,882 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in drone gear holder-1
2021-02-21 21:14:04,883 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from drone small gear-3
2021-02-21 21:14:04,883 INFO  ExportHelperExtension.cs: 1136 - Found 31 in drone small gear-3
2021-02-21 21:14:04,884 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in drone small gear-3
2021-02-21 21:14:04,884 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from drone propaler holder-1
2021-02-21 21:14:04,885 INFO  ExportHelperExtension.cs: 1136 - Found 49 in drone propaler holder-1
2021-02-21 21:14:04,886 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in drone propaler holder-1
2021-02-21 21:14:04,887 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from drone propaler holder-3
2021-02-21 21:14:04,887 INFO  ExportHelperExtension.cs: 1136 - Found 49 in drone propaler holder-3
2021-02-21 21:14:04,888 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in drone propaler holder-3
2021-02-21 21:14:04,888 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from drone lower-1
2021-02-21 21:14:04,889 INFO  ExportHelperExtension.cs: 1136 - Found 82 in drone lower-1
2021-02-21 21:14:04,890 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in drone lower-1
2021-02-21 21:14:04,890 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from drone propaler holder-4
2021-02-21 21:14:04,891 INFO  ExportHelperExtension.cs: 1136 - Found 49 in drone propaler holder-4
2021-02-21 21:14:04,892 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in drone propaler holder-4
2021-02-21 21:14:04,892 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from drone gear holder-2
2021-02-21 21:14:04,893 INFO  ExportHelperExtension.cs: 1136 - Found 29 in drone gear holder-2
2021-02-21 21:14:04,894 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in drone gear holder-2
2021-02-21 21:14:04,895 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from drone gear holder-3
2021-02-21 21:14:04,895 INFO  ExportHelperExtension.cs: 1136 - Found 29 in drone gear holder-3
2021-02-21 21:14:04,896 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in drone gear holder-3
2021-02-21 21:14:04,899 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from drone upper-3
2021-02-21 21:14:04,899 INFO  ExportHelperExtension.cs: 1136 - Found 62 in drone upper-3
2021-02-21 21:14:04,900 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in drone upper-3
2021-02-21 21:14:04,901 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from drone propaler holder-5
2021-02-21 21:14:04,901 INFO  ExportHelperExtension.cs: 1136 - Found 49 in drone propaler holder-5
2021-02-21 21:14:04,902 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in drone propaler holder-5
2021-02-21 21:14:04,902 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Drone Assembly (2).SLDASM
2021-02-21 21:14:04,903 INFO  ExportHelperExtension.cs: 1136 - Found 104 in Drone Assembly (2).SLDASM
2021-02-21 21:14:04,903 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Drone Assembly (2).SLDASM
2021-02-21 21:14:04,904 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2021-02-21 21:14:04,904 INFO  ExportHelperExtension.cs: 1160 - 19 components to check
2021-02-21 21:14:04,934 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from drone small gear-1
2021-02-21 21:14:04,958 INFO  ExportHelperExtension.cs: 1136 - Found 31 in drone small gear-1
2021-02-21 21:14:04,959 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in drone small gear-1
2021-02-21 21:14:04,959 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from drone small gear-2
2021-02-21 21:14:04,959 INFO  ExportHelperExtension.cs: 1136 - Found 31 in drone small gear-2
2021-02-21 21:14:04,960 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in drone small gear-2
2021-02-21 21:14:04,960 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from drone small gear-4
2021-02-21 21:14:04,961 INFO  ExportHelperExtension.cs: 1136 - Found 31 in drone small gear-4
2021-02-21 21:14:04,961 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in drone small gear-4
2021-02-21 21:14:04,962 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from drone propaler-1
2021-02-21 21:14:04,963 INFO  ExportHelperExtension.cs: 1136 - Found 42 in drone propaler-1
2021-02-21 21:14:04,964 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in drone propaler-1
2021-02-21 21:14:04,964 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from drone gear holder-4
2021-02-21 21:14:04,965 INFO  ExportHelperExtension.cs: 1136 - Found 29 in drone gear holder-4
2021-02-21 21:14:04,965 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in drone gear holder-4
2021-02-21 21:14:04,966 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from drone propaler-2
2021-02-21 21:14:04,966 INFO  ExportHelperExtension.cs: 1136 - Found 42 in drone propaler-2
2021-02-21 21:14:04,967 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in drone propaler-2
2021-02-21 21:14:04,967 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from drone propaler-3
2021-02-21 21:14:04,968 INFO  ExportHelperExtension.cs: 1136 - Found 42 in drone propaler-3
2021-02-21 21:14:04,968 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in drone propaler-3
2021-02-21 21:14:04,968 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from drone propaler-4
2021-02-21 21:14:04,969 INFO  ExportHelperExtension.cs: 1136 - Found 42 in drone propaler-4
2021-02-21 21:14:04,969 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in drone propaler-4
2021-02-21 21:14:04,970 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from drone camera-1
2021-02-21 21:14:04,970 INFO  ExportHelperExtension.cs: 1136 - Found 33 in drone camera-1
2021-02-21 21:14:04,971 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in drone camera-1
2021-02-21 21:14:04,971 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from drone gear holder-1
2021-02-21 21:14:04,971 INFO  ExportHelperExtension.cs: 1136 - Found 29 in drone gear holder-1
2021-02-21 21:14:04,972 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in drone gear holder-1
2021-02-21 21:14:04,972 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from drone small gear-3
2021-02-21 21:14:04,973 INFO  ExportHelperExtension.cs: 1136 - Found 31 in drone small gear-3
2021-02-21 21:14:04,973 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in drone small gear-3
2021-02-21 21:14:04,974 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from drone propaler holder-1
2021-02-21 21:14:04,974 INFO  ExportHelperExtension.cs: 1136 - Found 49 in drone propaler holder-1
2021-02-21 21:14:04,975 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in drone propaler holder-1
2021-02-21 21:14:04,975 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from drone propaler holder-3
2021-02-21 21:14:04,975 INFO  ExportHelperExtension.cs: 1136 - Found 49 in drone propaler holder-3
2021-02-21 21:14:04,976 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in drone propaler holder-3
2021-02-21 21:14:04,976 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from drone lower-1
2021-02-21 21:14:04,977 INFO  ExportHelperExtension.cs: 1136 - Found 82 in drone lower-1
2021-02-21 21:14:04,977 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in drone lower-1
2021-02-21 21:14:04,978 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from drone propaler holder-4
2021-02-21 21:14:04,978 INFO  ExportHelperExtension.cs: 1136 - Found 49 in drone propaler holder-4
2021-02-21 21:14:04,978 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in drone propaler holder-4
2021-02-21 21:14:04,979 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from drone gear holder-2
2021-02-21 21:14:04,979 INFO  ExportHelperExtension.cs: 1136 - Found 29 in drone gear holder-2
2021-02-21 21:14:04,979 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in drone gear holder-2
2021-02-21 21:14:04,980 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from drone gear holder-3
2021-02-21 21:14:04,980 INFO  ExportHelperExtension.cs: 1136 - Found 29 in drone gear holder-3
2021-02-21 21:14:04,980 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in drone gear holder-3
2021-02-21 21:14:04,981 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from drone upper-3
2021-02-21 21:14:04,981 INFO  ExportHelperExtension.cs: 1136 - Found 62 in drone upper-3
2021-02-21 21:14:04,982 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in drone upper-3
2021-02-21 21:14:04,982 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from drone propaler holder-5
2021-02-21 21:14:04,982 INFO  ExportHelperExtension.cs: 1136 - Found 49 in drone propaler holder-5
2021-02-21 21:14:04,983 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in drone propaler holder-5
2021-02-21 21:14:05,230 INFO  SwAddin.cs: 339 - Loading config tree
2021-02-21 21:14:05,234 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2021-02-21 21:14:05,238 INFO  SwAddin.cs: 344 - Showing property manager
2021-02-21 21:14:15,689 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-02-21 21:14:20,236 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-02-21 21:14:21,542 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-02-21 21:14:21,775 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-02-21 21:14:22,045 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-02-21 21:14:22,834 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-02-21 21:15:04,868 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-02-21 21:15:32,704 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-02-21 21:15:47,318 INFO  SwAddin.cs: 294 - Assembly export called for file Drone Assembly (2).SLDASM
2021-02-21 21:15:48,873 INFO  SwAddin.cs: 313 - Saving assembly
2021-02-21 21:15:49,068 INFO  SwAddin.cs: 316 - Opening property manager
2021-02-21 21:15:49,069 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Drone Assembly (2).SLDASM
2021-02-21 21:15:49,070 INFO  ExportHelperExtension.cs: 1136 - Found 104 in Drone Assembly (2).SLDASM
2021-02-21 21:15:49,071 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Drone Assembly (2).SLDASM
2021-02-21 21:15:49,072 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2021-02-21 21:15:49,073 INFO  ExportHelperExtension.cs: 1160 - 19 components to check
2021-02-21 21:15:49,073 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from drone small gear-1
2021-02-21 21:15:49,074 INFO  ExportHelperExtension.cs: 1136 - Found 31 in drone small gear-1
2021-02-21 21:15:49,075 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in drone small gear-1
2021-02-21 21:15:49,075 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from drone small gear-2
2021-02-21 21:15:49,076 INFO  ExportHelperExtension.cs: 1136 - Found 31 in drone small gear-2
2021-02-21 21:15:49,077 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in drone small gear-2
2021-02-21 21:15:49,078 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from drone small gear-4
2021-02-21 21:15:49,078 INFO  ExportHelperExtension.cs: 1136 - Found 31 in drone small gear-4
2021-02-21 21:15:49,080 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in drone small gear-4
2021-02-21 21:15:49,081 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from drone propaler-1
2021-02-21 21:15:49,082 INFO  ExportHelperExtension.cs: 1136 - Found 42 in drone propaler-1
2021-02-21 21:15:49,083 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in drone propaler-1
2021-02-21 21:15:49,088 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from drone gear holder-4
2021-02-21 21:15:49,089 INFO  ExportHelperExtension.cs: 1136 - Found 29 in drone gear holder-4
2021-02-21 21:15:49,091 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in drone gear holder-4
2021-02-21 21:15:49,092 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from drone propaler-2
2021-02-21 21:15:49,139 INFO  ExportHelperExtension.cs: 1136 - Found 42 in drone propaler-2
2021-02-21 21:15:49,140 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in drone propaler-2
2021-02-21 21:15:49,142 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from drone propaler-3
2021-02-21 21:15:49,142 INFO  ExportHelperExtension.cs: 1136 - Found 42 in drone propaler-3
2021-02-21 21:15:49,144 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in drone propaler-3
2021-02-21 21:15:49,145 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from drone propaler-4
2021-02-21 21:15:49,146 INFO  ExportHelperExtension.cs: 1136 - Found 42 in drone propaler-4
2021-02-21 21:15:49,147 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in drone propaler-4
2021-02-21 21:15:49,148 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from drone camera-1
2021-02-21 21:15:49,149 INFO  ExportHelperExtension.cs: 1136 - Found 33 in drone camera-1
2021-02-21 21:15:49,150 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in drone camera-1
2021-02-21 21:15:49,152 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from drone gear holder-1
2021-02-21 21:15:49,154 INFO  ExportHelperExtension.cs: 1136 - Found 29 in drone gear holder-1
2021-02-21 21:15:49,155 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in drone gear holder-1
2021-02-21 21:15:49,155 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from drone small gear-3
2021-02-21 21:15:49,156 INFO  ExportHelperExtension.cs: 1136 - Found 31 in drone small gear-3
2021-02-21 21:15:49,157 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in drone small gear-3
2021-02-21 21:15:49,157 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from drone propaler holder-1
2021-02-21 21:15:49,158 INFO  ExportHelperExtension.cs: 1136 - Found 49 in drone propaler holder-1
2021-02-21 21:15:49,158 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in drone propaler holder-1
2021-02-21 21:15:49,159 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from drone propaler holder-3
2021-02-21 21:15:49,160 INFO  ExportHelperExtension.cs: 1136 - Found 49 in drone propaler holder-3
2021-02-21 21:15:49,160 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in drone propaler holder-3
2021-02-21 21:15:49,161 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from drone lower-1
2021-02-21 21:15:49,162 INFO  ExportHelperExtension.cs: 1136 - Found 82 in drone lower-1
2021-02-21 21:15:49,163 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in drone lower-1
2021-02-21 21:15:49,163 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from drone propaler holder-4
2021-02-21 21:15:49,164 INFO  ExportHelperExtension.cs: 1136 - Found 49 in drone propaler holder-4
2021-02-21 21:15:49,165 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in drone propaler holder-4
2021-02-21 21:15:49,165 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from drone gear holder-2
2021-02-21 21:15:49,166 INFO  ExportHelperExtension.cs: 1136 - Found 29 in drone gear holder-2
2021-02-21 21:15:49,167 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in drone gear holder-2
2021-02-21 21:15:49,168 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from drone gear holder-3
2021-02-21 21:15:49,169 INFO  ExportHelperExtension.cs: 1136 - Found 29 in drone gear holder-3
2021-02-21 21:15:49,170 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in drone gear holder-3
2021-02-21 21:15:49,170 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from drone upper-3
2021-02-21 21:15:49,170 INFO  ExportHelperExtension.cs: 1136 - Found 62 in drone upper-3
2021-02-21 21:15:49,171 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in drone upper-3
2021-02-21 21:15:49,171 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from drone propaler holder-5
2021-02-21 21:15:49,172 INFO  ExportHelperExtension.cs: 1136 - Found 49 in drone propaler holder-5
2021-02-21 21:15:49,174 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in drone propaler holder-5
2021-02-21 21:15:49,174 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Drone Assembly (2).SLDASM
2021-02-21 21:15:49,174 INFO  ExportHelperExtension.cs: 1136 - Found 104 in Drone Assembly (2).SLDASM
2021-02-21 21:15:49,174 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Drone Assembly (2).SLDASM
2021-02-21 21:15:49,176 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2021-02-21 21:15:49,176 INFO  ExportHelperExtension.cs: 1160 - 19 components to check
2021-02-21 21:15:49,176 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from drone small gear-1
2021-02-21 21:15:49,176 INFO  ExportHelperExtension.cs: 1136 - Found 31 in drone small gear-1
2021-02-21 21:15:49,177 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in drone small gear-1
2021-02-21 21:15:49,177 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from drone small gear-2
2021-02-21 21:15:49,178 INFO  ExportHelperExtension.cs: 1136 - Found 31 in drone small gear-2
2021-02-21 21:15:49,178 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in drone small gear-2
2021-02-21 21:15:49,179 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from drone small gear-4
2021-02-21 21:15:49,179 INFO  ExportHelperExtension.cs: 1136 - Found 31 in drone small gear-4
2021-02-21 21:15:49,180 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in drone small gear-4
2021-02-21 21:15:49,180 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from drone propaler-1
2021-02-21 21:15:49,180 INFO  ExportHelperExtension.cs: 1136 - Found 42 in drone propaler-1
2021-02-21 21:15:49,181 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in drone propaler-1
2021-02-21 21:15:49,181 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from drone gear holder-4
2021-02-21 21:15:49,182 INFO  ExportHelperExtension.cs: 1136 - Found 29 in drone gear holder-4
2021-02-21 21:15:49,183 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in drone gear holder-4
2021-02-21 21:15:49,183 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from drone propaler-2
2021-02-21 21:15:49,184 INFO  ExportHelperExtension.cs: 1136 - Found 42 in drone propaler-2
2021-02-21 21:15:49,185 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in drone propaler-2
2021-02-21 21:15:49,186 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from drone propaler-3
2021-02-21 21:15:49,186 INFO  ExportHelperExtension.cs: 1136 - Found 42 in drone propaler-3
2021-02-21 21:15:49,187 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in drone propaler-3
